obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance
RANDOM,SSHAPE,LS_1x2,10,3,900,3746010,21s-20-30-20.txt,30,20,15,5108.0,15,5108.0
RANDOM,SSHAPE,LS_2x2,10,3,900,724927,21s-20-30-20.txt,30,20,16,5430.0,16,5430.0
RANDOM,SSHAPE,LS_1x0,10,3,900,859580,21s-20-30-21.txt,30,20,10,3726.0,10,3726.0
RANDOM,SSHAPE,LS_1x1,10,3,900,412277,21s-20-30-21.txt,30,20,9,3312.0,9,3266.0
RANDOM,SSHAPE,LS_1x2,10,3,900,513501,21s-20-30-21.txt,30,20,9,3266.0,9,3266.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2981543,21s-20-30-21.txt,30,20,10,3394.0,10,3394.0
RANDOM,SSHAPE,LS_1x0,10,3,900,881274,21s-20-30-22.txt,30,20,9,3286.0,9,3286.0
RANDOM,SSHAPE,LS_1x1,10,3,900,447197,21s-20-30-22.txt,30,20,9,3248.0,9,3248.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1462175,21s-20-30-22.txt,30,20,9,3412.0,9,3222.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2452685,21s-20-30-22.txt,30,20,9,3328.0,9,3258.0
RANDOM,SSHAPE,LS_1x0,10,3,900,795886,21s-20-30-23.txt,30,20,11,3836.0,11,3836.0
RANDOM,SSHAPE,LS_1x1,10,3,900,442954,21s-20-30-23.txt,30,20,11,3856.0,11,3856.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2396593,21s-20-30-23.txt,30,20,12,4032.0,12,4032.0
RANDOM,SSHAPE,LS_2x2,10,3,900,5324930,21s-20-30-23.txt,30,20,11,3808.0,11,3808.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1313454,21s-20-30-24.txt,30,20,12,4312.0,12,4312.0
RANDOM,SSHAPE,LS_1x1,10,3,900,1043329,21s-20-30-24.txt,30,20,13,4562.0,13,4562.0
RANDOM,SSHAPE,LS_1x2,10,3,900,3496246,21s-20-30-24.txt,30,20,13,4580.0,13,4580.0
RANDOM,SSHAPE,LS_2x2,10,3,900,3990270,21s-20-30-24.txt,30,20,13,4632.0,13,4632.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1583695,21s-20-30-25.txt,30,20,10,3576.0,10,3576.0
RANDOM,SSHAPE,LS_1x1,10,3,900,519863,21s-20-30-25.txt,30,20,10,3668.0,10,3500.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1910250,21s-20-30-25.txt,30,20,12,3990.0,12,3990.0
RANDOM,SSHAPE,LS_2x2,10,3,900,1530514,21s-20-30-25.txt,30,20,11,3802.0,11,3802.0
