obp_algorithm,prp_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,num_batches,distance
G03,LGAP,10,3,900,43874299,51l-90-60-13.txt,60,90,24,11259.0
FCFS,LGAP,10,3,900,1012994,51l-90-60-14.txt,60,90,25,11119.0
RANDOM,LGAP,10,3,900,983316,51l-90-60-14.txt,60,90,22,10190.0
SOP,LGAP,10,3,900,1587579,51l-90-60-14.txt,60,90,90,21288.0
G01,LGAP,10,3,900,1779678,51l-90-60-14.txt,60,90,21,10024.0
G02,LGAP,10,3,900,1560261,51l-90-60-14.txt,60,90,24,10938.0
G03,LGAP,10,3,900,9110476,51l-90-60-14.txt,60,90,21,10073.0
FCFS,LGAP,10,3,900,1047397,51l-90-60-15.txt,60,90,25,11469.0
RANDOM,LGAP,10,3,900,1031074,51l-90-60-15.txt,60,90,22,10473.0
SOP,LGAP,10,3,900,1619999,51l-90-60-15.txt,60,90,90,22122.0
G01,LGAP,10,3,900,1854862,51l-90-60-15.txt,60,90,22,10422.0
G02,LGAP,10,3,900,1596453,51l-90-60-15.txt,60,90,25,11345.0
G03,LGAP,10,3,900,9533447,51l-90-60-15.txt,60,90,22,10518.0
FCFS,LGAP,10,3,900,991173,51l-90-60-16.txt,60,90,23,10828.0
RANDOM,LGAP,10,3,900,951968,51l-90-60-16.txt,60,90,21,10118.0
SOP,LGAP,10,3,900,1573530,51l-90-60-16.txt,60,90,90,21468.0
G01,LGAP,10,3,900,1771473,51l-90-60-16.txt,60,90,21,10064.0
G02,LGAP,10,3,900,1496702,51l-90-60-16.txt,60,90,24,10906.0
G03,LGAP,10,3,900,8946856,51l-90-60-16.txt,60,90,21,10066.0
FCFS,LGAP,10,3,900,1105703,51l-90-60-17.txt,60,90,26,11915.0
RANDOM,LGAP,10,3,900,1058426,51l-90-60-17.txt,60,90,23,11040.0
SOP,LGAP,10,3,900,1665427,51l-90-60-17.txt,60,90,90,22858.0
G01,LGAP,10,3,900,1918255,51l-90-60-17.txt,60,90,23,10890.0
G02,LGAP,10,3,900,1676342,51l-90-60-17.txt,60,90,27,11872.0
G03,LGAP,10,3,900,9981512,51l-90-60-17.txt,60,90,23,10811.0
FCFS,LGAP,10,3,900,1069198,51l-90-60-18.txt,60,90,26,11759.0
RANDOM,LGAP,10,3,900,1064495,51l-90-60-18.txt,60,90,23,10892.0
SOP,LGAP,10,3,900,1672714,51l-90-60-18.txt,60,90,90,22793.0
G01,LGAP,10,3,900,1884544,51l-90-60-18.txt,60,90,23,10674.0
G02,LGAP,10,3,900,1669895,51l-90-60-18.txt,60,90,26,11638.0
G03,LGAP,10,3,900,10051635,51l-90-60-18.txt,60,90,23,10814.0
FCFS,LGAP,10,3,900,1063875,51l-90-60-19.txt,60,90,26,11505.0
RANDOM,LGAP,10,3,900,1037382,51l-90-60-19.txt,60,90,23,10643.0
SOP,LGAP,10,3,900,1631716,51l-90-60-19.txt,60,90,90,22335.0
G01,LGAP,10,3,900,1855599,51l-90-60-19.txt,60,90,22,10550.0
G02,LGAP,10,3,900,1610847,51l-90-60-19.txt,60,90,26,11705.0
G03,LGAP,10,3,900,9545154,51l-90-60-19.txt,60,90,22,10456.0
FCFS,LGAP,10,3,900,1163725,51l-90-60-20.txt,60,90,28,12714.0
RANDOM,LGAP,10,3,900,1116254,51l-90-60-20.txt,60,90,25,11950.0
SOP,LGAP,10,3,900,1712254,51l-90-60-20.txt,60,90,90,23595.0
G01,LGAP,10,3,900,1961072,51l-90-60-20.txt,60,90,24,11678.0
G02,LGAP,10,3,900,1814447,51l-90-60-20.txt,60,90,29,12840.0
G03,LGAP,10,3,900,10811893,51l-90-60-20.txt,60,90,24,11492.0
FCFS,LGAP,10,3,900,1139995,51l-90-60-21.txt,60,90,27,12156.0
RANDOM,LGAP,10,3,900,1130248,51l-90-60-21.txt,60,90,25,11508.0
SOP,LGAP,10,3,900,1715009,51l-90-60-21.txt,60,90,90,22937.0
G01,LGAP,10,3,900,1969385,51l-90-60-21.txt,60,90,24,11194.0
G02,LGAP,10,3,900,1804772,51l-90-60-21.txt,60,90,29,12583.0
G03,LGAP,10,3,900,10784434,51l-90-60-21.txt,60,90,25,11354.0
FCFS,LGAP,10,3,900,982243,51l-90-60-22.txt,60,90,23,10414.0
RANDOM,LGAP,10,3,900,968886,51l-90-60-22.txt,60,90,21,9656.0
SOP,LGAP,10,3,900,1604972,51l-90-60-22.txt,60,90,90,21345.0
G01,LGAP,10,3,900,1757998,51l-90-60-22.txt,60,90,21,9853.0
G02,LGAP,10,3,900,1513019,51l-90-60-22.txt,60,90,24,10577.0
G03,LGAP,10,3,900,9113098,51l-90-60-22.txt,60,90,21,9572.0
FCFS,LGAP,10,3,900,1074914,51l-90-60-23.txt,60,90,25,11507.0
RANDOM,LGAP,10,3,900,1048872,51l-90-60-23.txt,60,90,23,10980.0
SOP,LGAP,10,3,900,1689206,51l-90-60-23.txt,60,90,90,22779.0
G01,LGAP,10,3,900,1876323,51l-90-60-23.txt,60,90,23,10889.0
G02,LGAP,10,3,900,1690568,51l-90-60-23.txt,60,90,26,11826.0
G03,LGAP,10,3,900,9945392,51l-90-60-23.txt,60,90,23,11036.0
FCFS,LGAP,10,3,900,1010655,51l-90-60-24.txt,60,90,24,10692.0
RANDOM,LGAP,10,3,900,999355,51l-90-60-24.txt,60,90,22,10198.0
SOP,LGAP,10,3,900,1586728,51l-90-60-24.txt,60,90,90,21291.0
G01,LGAP,10,3,900,1756318,51l-90-60-24.txt,60,90,21,9762.0
G02,LGAP,10,3,900,1561241,51l-90-60-24.txt,60,90,24,10572.0
G03,LGAP,10,3,900,9118231,51l-90-60-24.txt,60,90,21,9938.0
FCFS,LGAP,10,3,900,1013736,51l-90-60-25.txt,60,90,24,10988.0
RANDOM,LGAP,10,3,900,968919,51l-90-60-25.txt,60,90,21,10182.0
SOP,LGAP,10,3,900,1583879,51l-90-60-25.txt,60,90,90,21726.0
G01,LGAP,10,3,900,1749402,51l-90-60-25.txt,60,90,21,10165.0
G02,LGAP,10,3,900,1541795,51l-90-60-25.txt,60,90,24,11134.0
G03,LGAP,10,3,900,9031754,51l-90-60-25.txt,60,90,21,10029.0
FCFS,LGAP,10,3,900,1079407,51l-90-60-26.txt,60,90,25,11781.0
RANDOM,LGAP,10,3,900,1058633,51l-90-60-26.txt,60,90,23,10802.0
SOP,LGAP,10,3,900,1663255,51l-90-60-26.txt,60,90,90,22410.0
G01,LGAP,10,3,900,1953708,51l-90-60-26.txt,60,90,23,11139.0
G02,LGAP,10,3,900,1650401,51l-90-60-26.txt,60,90,26,11918.0
G03,LGAP,10,3,900,9842652,51l-90-60-26.txt,60,90,23,11174.0
FCFS,LGAP,10,3,900,1127323,51l-90-60-27.txt,60,90,27,12048.0
RANDOM,LGAP,10,3,900,1086495,51l-90-60-27.txt,60,90,24,11340.0
SOP,LGAP,10,3,900,1679928,51l-90-60-27.txt,60,90,90,22549.0
G01,LGAP,10,3,900,1933042,51l-90-60-27.txt,60,90,24,11264.0
G02,LGAP,10,3,900,1752607,51l-90-60-27.txt,60,90,27,12329.0
G03,LGAP,10,3,900,10128206,51l-90-60-27.txt,60,90,24,11053.0
FCFS,LGAP,10,3,900,1030844,51l-90-60-28.txt,60,90,24,11202.0
RANDOM,LGAP,10,3,900,993957,51l-90-60-28.txt,60,90,22,10547.0
SOP,LGAP,10,3,900,1639331,51l-90-60-28.txt,60,90,90,21756.0
G01,LGAP,10,3,900,1833449,51l-90-60-28.txt,60,90,22,10407.0
G02,LGAP,10,3,900,1608483,51l-90-60-28.txt,60,90,25,11244.0
G03,LGAP,10,3,900,9553199,51l-90-60-28.txt,60,90,22,10169.0
FCFS,LGAP,10,3,900,1059320,51l-90-60-29.txt,60,90,25,11599.0
RANDOM,LGAP,10,3,900,1058870,51l-90-60-29.txt,60,90,23,11005.0
SOP,LGAP,10,3,900,1646991,51l-90-60-29.txt,60,90,90,22465.0
G01,LGAP,10,3,900,1876432,51l-90-60-29.txt,60,90,22,10649.0
G02,LGAP,10,3,900,1629118,51l-90-60-29.txt,60,90,26,11902.0
G03,LGAP,10,3,900,9633765,51l-90-60-29.txt,60,90,23,10803.0
FCFS,LGAP,10,3,900,1064507,51l-90-60-30.txt,60,90,25,11111.0
RANDOM,LGAP,10,3,900,1017043,51l-90-60-30.txt,60,90,22,10323.0
SOP,LGAP,10,3,900,1611888,51l-90-60-30.txt,60,90,90,21425.0
G01,LGAP,10,3,900,1849413,51l-90-60-30.txt,60,90,22,9979.0
G02,LGAP,10,3,900,1566367,51l-90-60-30.txt,60,90,25,11115.0
G03,LGAP,10,3,900,9423428,51l-90-60-30.txt,60,90,22,10152.0
FCFS,LGAP,10,3,900,1133737,51l-90-60-31.txt,60,90,27,12210.0
RANDOM,LGAP,10,3,900,1107714,51l-90-60-31.txt,60,90,24,11227.0
SOP,LGAP,10,3,900,1717637,51l-90-60-31.txt,60,90,90,23227.0
G01,LGAP,10,3,900,1933504,51l-90-60-31.txt,60,90,24,11342.0
G02,LGAP,10,3,900,1787979,51l-90-60-31.txt,60,90,27,12334.0
G03,LGAP,10,3,900,48301114,51l-90-60-31.txt,60,90,24,11260.0
FCFS,LGAP,10,3,900,1132654,51l-90-60-32.txt,60,90,26,11945.0
RANDOM,LGAP,10,3,900,1086954,51l-90-60-32.txt,60,90,24,11269.0
SOP,LGAP,10,3,900,1699356,51l-90-60-32.txt,60,90,90,22819.0
G01,LGAP,10,3,900,1932078,51l-90-60-32.txt,60,90,24,11190.0
G02,LGAP,10,3,900,1781687,51l-90-60-32.txt,60,90,28,12476.0
G03,LGAP,10,3,900,10238871,51l-90-60-32.txt,60,90,24,11096.0
FCFS,LGAP,10,3,900,1007464,51l-90-60-33.txt,60,90,23,10502.0
RANDOM,LGAP,10,3,900,990136,51l-90-60-33.txt,60,90,22,10242.0
SOP,LGAP,10,3,900,1581592,51l-90-60-33.txt,60,90,90,21673.0
G01,LGAP,10,3,900,1766896,51l-90-60-33.txt,60,90,21,10128.0
G02,LGAP,10,3,900,1526712,51l-90-60-33.txt,60,90,23,10615.0
G03,LGAP,10,3,900,8752554,51l-90-60-33.txt,60,90,21,9934.0
FCFS,LGAP,10,3,900,1106488,51l-90-60-34.txt,60,90,26,11664.0
RANDOM,LGAP,10,3,900,1041062,51l-90-60-34.txt,60,90,23,10712.0
SOP,LGAP,10,3,900,1646200,51l-90-60-34.txt,60,90,90,22523.0
G01,LGAP,10,3,900,1873040,51l-90-60-34.txt,60,90,23,10909.0
G02,LGAP,10,3,900,1683846,51l-90-60-34.txt,60,90,26,11412.0
G03,LGAP,10,3,900,9805365,51l-90-60-34.txt,60,90,23,10812.0
FCFS,LGAP,10,3,900,1069116,51l-90-60-35.txt,60,90,26,11464.0
RANDOM,LGAP,10,3,900,1002716,51l-90-60-35.txt,60,90,22,10291.0
SOP,LGAP,10,3,900,1611931,51l-90-60-35.txt,60,90,90,22204.0
G01,LGAP,10,3,900,1812171,51l-90-60-35.txt,60,90,22,10206.0
G02,LGAP,10,3,900,1580646,51l-90-60-35.txt,60,90,25,11254.0
G03,LGAP,10,3,900,9218271,51l-90-60-35.txt,60,90,22,10405.0
FCFS,LGAP,10,3,900,1110600,51l-90-60-36.txt,60,90,26,11681.0
RANDOM,LGAP,10,3,900,1040565,51l-90-60-36.txt,60,90,24,11172.0
SOP,LGAP,10,3,900,1649346,51l-90-60-36.txt,60,90,90,22616.0
G01,LGAP,10,3,900,1915403,51l-90-60-36.txt,60,90,23,11080.0
G02,LGAP,10,3,900,1665018,51l-90-60-36.txt,60,90,27,12126.0
G03,LGAP,10,3,900,9825145,51l-90-60-36.txt,60,90,23,11096.0
FCFS,LGAP,10,3,900,1043379,51l-90-60-37.txt,60,90,24,11254.0
RANDOM,LGAP,10,3,900,991460,51l-90-60-37.txt,60,90,22,10287.0
SOP,LGAP,10,3,900,1649874,51l-90-60-37.txt,60,90,90,21962.0
G01,LGAP,10,3,900,1800497,51l-90-60-37.txt,60,90,21,10382.0
G02,LGAP,10,3,900,1584018,51l-90-60-37.txt,60,90,24,10860.0
G03,LGAP,10,3,900,9200636,51l-90-60-37.txt,60,90,22,10208.0
FCFS,LGAP,10,3,900,1080796,51l-90-60-38.txt,60,90,25,11636.0
RANDOM,LGAP,10,3,900,1023561,51l-90-60-38.txt,60,90,23,10655.0
SOP,LGAP,10,3,900,1646516,51l-90-60-38.txt,60,90,90,22216.0
G01,LGAP,10,3,900,1848590,51l-90-60-38.txt,60,90,22,10685.0
G02,LGAP,10,3,900,1636693,51l-90-60-38.txt,60,90,26,11800.0
G03,LGAP,10,3,900,9586425,51l-90-60-38.txt,60,90,23,10536.0
FCFS,LGAP,10,3,900,1027775,51l-90-60-39.txt,60,90,24,10494.0
RANDOM,LGAP,10,3,900,1004073,51l-90-60-39.txt,60,90,22,10008.0
SOP,LGAP,10,3,900,1596821,51l-90-60-39.txt,60,90,90,21394.0
G01,LGAP,10,3,900,1814419,51l-90-60-39.txt,60,90,21,9778.0
G02,LGAP,10,3,900,1562703,51l-90-60-39.txt,60,90,24,10682.0
G03,LGAP,10,3,900,9000962,51l-90-60-39.txt,60,90,22,9794.0
FCFS,LGAP,10,3,900,976657,52l-90-75-0.txt,75,90,19,9313.0
RANDOM,LGAP,10,3,900,944892,52l-90-75-0.txt,75,90,17,8808.0
SOP,LGAP,10,3,900,1591139,52l-90-75-0.txt,75,90,90,21494.0
G01,LGAP,10,3,900,1749636,52l-90-75-0.txt,75,90,17,8864.0
G02,LGAP,10,3,900,1457774,52l-90-75-0.txt,75,90,18,8982.0
G03,LGAP,10,3,900,8885186,52l-90-75-0.txt,75,90,17,8813.0
FCFS,LGAP,10,3,900,1008065,52l-90-75-1.txt,75,90,20,9977.0
RANDOM,LGAP,10,3,900,1001445,52l-90-75-1.txt,75,90,18,9496.0
SOP,LGAP,10,3,900,1632582,52l-90-75-1.txt,75,90,90,22124.0
G01,LGAP,10,3,900,1810781,52l-90-75-1.txt,75,90,18,9340.0
G02,LGAP,10,3,900,1547115,52l-90-75-1.txt,75,90,20,10125.0
G03,LGAP,10,3,900,9509010,52l-90-75-1.txt,75,90,18,9330.0
FCFS,LGAP,10,3,900,1010313,52l-90-75-2.txt,75,90,19,9744.0
RANDOM,LGAP,10,3,900,980194,52l-90-75-2.txt,75,90,18,9255.0
SOP,LGAP,10,3,900,1616612,52l-90-75-2.txt,75,90,90,22362.0
G01,LGAP,10,3,900,1787817,52l-90-75-2.txt,75,90,18,9230.0
G02,LGAP,10,3,900,1519129,52l-90-75-2.txt,75,90,19,9642.0
G03,LGAP,10,3,900,9276931,52l-90-75-2.txt,75,90,18,9247.0
FCFS,LGAP,10,3,900,1023598,52l-90-75-3.txt,75,90,19,9642.0
RANDOM,LGAP,10,3,900,968514,52l-90-75-3.txt,75,90,18,9362.0
SOP,LGAP,10,3,900,1639788,52l-90-75-3.txt,75,90,90,22615.0
G01,LGAP,10,3,900,1819502,52l-90-75-3.txt,75,90,18,9366.0
G02,LGAP,10,3,900,1556615,52l-90-75-3.txt,75,90,20,10070.0
G03,LGAP,10,3,900,9586087,52l-90-75-3.txt,75,90,18,9394.0
FCFS,LGAP,10,3,900,1086637,52l-90-75-4.txt,75,90,21,10572.0
RANDOM,LGAP,10,3,900,1052882,52l-90-75-4.txt,75,90,20,10038.0
SOP,LGAP,10,3,900,1721611,52l-90-75-4.txt,75,90,90,23147.0
G01,LGAP,10,3,900,1921098,52l-90-75-4.txt,75,90,19,9986.0
G02,LGAP,10,3,900,1675667,52l-90-75-4.txt,75,90,21,10522.0
G03,LGAP,10,3,900,10432315,52l-90-75-4.txt,75,90,19,9615.0
FCFS,LGAP,10,3,900,976295,52l-90-75-5.txt,75,90,19,9397.0
RANDOM,LGAP,10,3,900,974048,52l-90-75-5.txt,75,90,18,9332.0
SOP,LGAP,10,3,900,1617315,52l-90-75-5.txt,75,90,90,21942.0
G01,LGAP,10,3,900,1745325,52l-90-75-5.txt,75,90,17,8678.0
G02,LGAP,10,3,900,1551733,52l-90-75-5.txt,75,90,19,9373.0
G03,LGAP,10,3,900,9295179,52l-90-75-5.txt,75,90,18,8769.0
FCFS,LGAP,10,3,900,994682,52l-90-75-6.txt,75,90,19,9404.0
RANDOM,LGAP,10,3,900,989866,52l-90-75-6.txt,75,90,18,9321.0
SOP,LGAP,10,3,900,1626100,52l-90-75-6.txt,75,90,90,22047.0
G01,LGAP,10,3,900,1795274,52l-90-75-6.txt,75,90,18,9262.0
G02,LGAP,10,3,900,1523856,52l-90-75-6.txt,75,90,19,9628.0
G03,LGAP,10,3,900,9338983,52l-90-75-6.txt,75,90,18,9008.0
FCFS,LGAP,10,3,900,1003752,52l-90-75-7.txt,75,90,19,9574.0
RANDOM,LGAP,10,3,900,963093,52l-90-75-7.txt,75,90,18,9052.0
SOP,LGAP,10,3,900,1612305,52l-90-75-7.txt,75,90,90,21627.0
G01,LGAP,10,3,900,1775949,52l-90-75-7.txt,75,90,17,8802.0
G02,LGAP,10,3,900,1495811,52l-90-75-7.txt,75,90,19,9382.0
G03,LGAP,10,3,900,9128224,52l-90-75-7.txt,75,90,17,8684.0
FCFS,LGAP,10,3,900,917070,52l-90-75-8.txt,75,90,18,8605.0
RANDOM,LGAP,10,3,900,870018,52l-90-75-8.txt,75,90,16,8108.0
SOP,LGAP,10,3,900,1544397,52l-90-75-8.txt,75,90,90,20734.0
G01,LGAP,10,3,900,1654298,52l-90-75-8.txt,75,90,16,8318.0
G02,LGAP,10,3,900,1387966,52l-90-75-8.txt,75,90,17,8602.0
G03,LGAP,10,3,900,8337211,52l-90-75-8.txt,75,90,16,8266.0
FCFS,LGAP,10,3,900,1027084,52l-90-75-9.txt,75,90,20,9768.0
RANDOM,LGAP,10,3,900,990256,52l-90-75-9.txt,75,90,18,9370.0
SOP,LGAP,10,3,900,1639703,52l-90-75-9.txt,75,90,90,21790.0
G01,LGAP,10,3,900,1794171,52l-90-75-9.txt,75,90,18,9326.0
G02,LGAP,10,3,900,1600897,52l-90-75-9.txt,75,90,20,9734.0
G03,LGAP,10,3,900,9497183,52l-90-75-9.txt,75,90,18,9240.0
FCFS,LGAP,10,3,900,1083499,52l-90-75-10.txt,75,90,21,10495.0
RANDOM,LGAP,10,3,900,1046153,52l-90-75-10.txt,75,90,19,9598.0
SOP,LGAP,10,3,900,1715138,52l-90-75-10.txt,75,90,90,23073.0
G01,LGAP,10,3,900,1914189,52l-90-75-10.txt,75,90,19,9772.0
G02,LGAP,10,3,900,1683843,52l-90-75-10.txt,75,90,21,10482.0
G03,LGAP,10,3,900,50535082,52l-90-75-10.txt,75,90,19,9932.0
FCFS,LGAP,10,3,900,951093,52l-90-75-11.txt,75,90,18,8816.0
RANDOM,LGAP,10,3,900,924750,52l-90-75-11.txt,75,90,17,8896.0
SOP,LGAP,10,3,900,1609376,52l-90-75-11.txt,75,90,90,21518.0
G01,LGAP,10,3,900,1731276,52l-90-75-11.txt,75,90,17,8669.0
G02,LGAP,10,3,900,1474803,52l-90-75-11.txt,75,90,19,9316.0
G03,LGAP,10,3,900,8917328,52l-90-75-11.txt,75,90,17,8719.0
FCFS,LGAP,10,3,900,988167,52l-90-75-12.txt,75,90,19,9442.0
RANDOM,LGAP,10,3,900,950737,52l-90-75-12.txt,75,90,18,8912.0
SOP,LGAP,10,3,900,1625197,52l-90-75-12.txt,75,90,90,21946.0
G01,LGAP,10,3,900,1746630,52l-90-75-12.txt,75,90,17,8779.0
G02,LGAP,10,3,900,1490378,52l-90-75-12.txt,75,90,19,9425.0
G03,LGAP,10,3,900,9233436,52l-90-75-12.txt,75,90,18,9039.0
FCFS,LGAP,10,3,900,1048149,52l-90-75-13.txt,75,90,20,10162.0
RANDOM,LGAP,10,3,900,1013285,52l-90-75-13.txt,75,90,19,9422.0
SOP,LGAP,10,3,900,1696747,52l-90-75-13.txt,75,90,90,22298.0
G01,LGAP,10,3,900,1832005,52l-90-75-13.txt,75,90,18,9584.0
G02,LGAP,10,3,900,1617471,52l-90-75-13.txt,75,90,20,10218.0
G03,LGAP,10,3,900,9866761,52l-90-75-13.txt,75,90,19,9555.0
FCFS,LGAP,10,3,900,989291,52l-90-75-14.txt,75,90,19,9658.0
RANDOM,LGAP,10,3,900,949707,52l-90-75-14.txt,75,90,18,9093.0
SOP,LGAP,10,3,900,1625089,52l-90-75-14.txt,75,90,90,22067.0
G01,LGAP,10,3,900,1767290,52l-90-75-14.txt,75,90,18,9050.0
G02,LGAP,10,3,900,1545904,52l-90-75-14.txt,75,90,19,9494.0
G03,LGAP,10,3,900,9150255,52l-90-75-14.txt,75,90,18,9100.0
FCFS,LGAP,10,3,900,972689,52l-90-75-15.txt,75,90,19,9358.0
RANDOM,LGAP,10,3,900,954126,52l-90-75-15.txt,75,90,17,8884.0
SOP,LGAP,10,3,900,1603055,52l-90-75-15.txt,75,90,90,21797.0
G01,LGAP,10,3,900,1755637,52l-90-75-15.txt,75,90,17,8803.0
G02,LGAP,10,3,900,1522684,52l-90-75-15.txt,75,90,19,9490.0
G03,LGAP,10,3,900,9138814,52l-90-75-15.txt,75,90,18,9340.0
FCFS,LGAP,10,3,900,977836,52l-90-75-16.txt,75,90,19,9707.0
RANDOM,LGAP,10,3,900,967432,52l-90-75-16.txt,75,90,18,9176.0
SOP,LGAP,10,3,900,1612184,52l-90-75-16.txt,75,90,90,22414.0
G01,LGAP,10,3,900,1763934,52l-90-75-16.txt,75,90,17,8942.0
G02,LGAP,10,3,900,1523917,52l-90-75-16.txt,75,90,19,9699.0
G03,LGAP,10,3,900,9025915,52l-90-75-16.txt,75,90,17,8905.0
FCFS,LGAP,10,3,900,961572,52l-90-75-17.txt,75,90,18,9053.0
RANDOM,LGAP,10,3,900,967667,52l-90-75-17.txt,75,90,18,9184.0
SOP,LGAP,10,3,900,1604097,52l-90-75-17.txt,75,90,90,21509.0
G01,LGAP,10,3,900,1744652,52l-90-75-17.txt,75,90,17,8752.0
G02,LGAP,10,3,900,1511195,52l-90-75-17.txt,75,90,19,9387.0
G03,LGAP,10,3,900,9099638,52l-90-75-17.txt,75,90,17,8724.0
FCFS,LGAP,10,3,900,999990,52l-90-75-18.txt,75,90,20,10064.0
RANDOM,LGAP,10,3,900,998430,52l-90-75-18.txt,75,90,18,9413.0
SOP,LGAP,10,3,900,1645737,52l-90-75-18.txt,75,90,90,22901.0
G01,LGAP,10,3,900,1821808,52l-90-75-18.txt,75,90,18,9586.0
G02,LGAP,10,3,900,1560973,52l-90-75-18.txt,75,90,20,10122.0
G03,LGAP,10,3,900,9628473,52l-90-75-18.txt,75,90,18,9458.0
FCFS,LGAP,10,3,900,1029018,52l-90-75-19.txt,75,90,20,9817.0
RANDOM,LGAP,10,3,900,987142,52l-90-75-19.txt,75,90,19,9336.0
SOP,LGAP,10,3,900,1644488,52l-90-75-19.txt,75,90,90,22021.0
G01,LGAP,10,3,900,1819681,52l-90-75-19.txt,75,90,18,9230.0
G02,LGAP,10,3,900,1574807,52l-90-75-19.txt,75,90,20,9882.0
G03,LGAP,10,3,900,9619288,52l-90-75-19.txt,75,90,18,9109.0
FCFS,LGAP,10,3,900,1027817,52l-90-75-20.txt,75,90,20,10111.0
RANDOM,LGAP,10,3,900,998639,52l-90-75-20.txt,75,90,18,9374.0
SOP,LGAP,10,3,900,1649004,52l-90-75-20.txt,75,90,90,22410.0
G01,LGAP,10,3,900,1839953,52l-90-75-20.txt,75,90,18,9258.0
G02,LGAP,10,3,900,1579285,52l-90-75-20.txt,75,90,20,10016.0
G03,LGAP,10,3,900,9736703,52l-90-75-20.txt,75,90,18,9404.0
FCFS,LGAP,10,3,900,1055440,52l-90-75-21.txt,75,90,21,10409.0
RANDOM,LGAP,10,3,900,1044575,52l-90-75-21.txt,75,90,19,9934.0
SOP,LGAP,10,3,900,1696243,52l-90-75-21.txt,75,90,90,23462.0
G01,LGAP,10,3,900,1865591,52l-90-75-21.txt,75,90,19,9874.0
G02,LGAP,10,3,900,1668966,52l-90-75-21.txt,75,90,21,10544.0
G03,LGAP,10,3,900,10198977,52l-90-75-21.txt,75,90,19,9896.0
FCFS,LGAP,10,3,900,998493,52l-90-75-22.txt,75,90,20,9702.0
RANDOM,LGAP,10,3,900,978625,52l-90-75-22.txt,75,90,18,9026.0
SOP,LGAP,10,3,900,1625033,52l-90-75-22.txt,75,90,90,21909.0
G01,LGAP,10,3,900,1804603,52l-90-75-22.txt,75,90,18,9080.0
G02,LGAP,10,3,900,1550571,52l-90-75-22.txt,75,90,19,9400.0
G03,LGAP,10,3,900,9389643,52l-90-75-22.txt,75,90,18,8992.0
FCFS,LGAP,10,3,900,907895,52l-90-75-23.txt,75,90,17,8636.0
RANDOM,LGAP,10,3,900,903211,52l-90-75-23.txt,75,90,17,8604.0
SOP,LGAP,10,3,900,1557228,52l-90-75-23.txt,75,90,90,20899.0
G01,LGAP,10,3,900,1660571,52l-90-75-23.txt,75,90,16,8283.0
G02,LGAP,10,3,900,1395849,52l-90-75-23.txt,75,90,17,8613.0
G03,LGAP,10,3,900,8397352,52l-90-75-23.txt,75,90,16,8254.0
FCFS,LGAP,10,3,900,1033754,52l-90-75-24.txt,75,90,20,9917.0
RANDOM,LGAP,10,3,900,1017632,52l-90-75-24.txt,75,90,19,9628.0
SOP,LGAP,10,3,900,1675417,52l-90-75-24.txt,75,90,90,23060.0
G01,LGAP,10,3,900,1792559,52l-90-75-24.txt,75,90,18,9538.0
G02,LGAP,10,3,900,1609031,52l-90-75-24.txt,75,90,20,10120.0
G03,LGAP,10,3,900,9759912,52l-90-75-24.txt,75,90,18,9302.0
FCFS,LGAP,10,3,900,1052445,52l-90-75-25.txt,75,90,20,9954.0
RANDOM,LGAP,10,3,900,1014592,52l-90-75-25.txt,75,90,19,9632.0
SOP,LGAP,10,3,900,1664373,52l-90-75-25.txt,75,90,90,22198.0
G01,LGAP,10,3,900,1871497,52l-90-75-25.txt,75,90,19,9603.0
G02,LGAP,10,3,900,1616558,52l-90-75-25.txt,75,90,20,9865.0
G03,LGAP,10,3,900,10186854,52l-90-75-25.txt,75,90,19,9526.0
FCFS,LGAP,10,3,900,969021,52l-90-75-26.txt,75,90,18,9216.0
RANDOM,LGAP,10,3,900,962926,52l-90-75-26.txt,75,90,18,9044.0
SOP,LGAP,10,3,900,1629919,52l-90-75-26.txt,75,90,90,21567.0
G01,LGAP,10,3,900,1719526,52l-90-75-26.txt,75,90,17,8744.0
G02,LGAP,10,3,900,1502669,52l-90-75-26.txt,75,90,19,9443.0
G03,LGAP,10,3,900,9273419,52l-90-75-26.txt,75,90,18,8850.0
FCFS,LGAP,10,3,900,1011714,52l-90-75-27.txt,75,90,20,9888.0
RANDOM,LGAP,10,3,900,967898,52l-90-75-27.txt,75,90,18,9204.0
SOP,LGAP,10,3,900,1645906,52l-90-75-27.txt,75,90,90,22030.0
G01,LGAP,10,3,900,1774292,52l-90-75-27.txt,75,90,18,9375.0
G02,LGAP,10,3,900,1545527,52l-90-75-27.txt,75,90,19,9729.0
G03,LGAP,10,3,900,9417552,52l-90-75-27.txt,75,90,18,9274.0
FCFS,LGAP,10,3,900,1002705,52l-90-75-28.txt,75,90,19,9630.0
RANDOM,LGAP,10,3,900,982936,52l-90-75-28.txt,75,90,18,9220.0
SOP,LGAP,10,3,900,1644807,52l-90-75-28.txt,75,90,90,21531.0
G01,LGAP,10,3,900,1797009,52l-90-75-28.txt,75,90,18,9034.0
G02,LGAP,10,3,900,1530465,52l-90-75-28.txt,75,90,19,9556.0
G03,LGAP,10,3,900,9282765,52l-90-75-28.txt,75,90,18,9128.0
FCFS,LGAP,10,3,900,963927,52l-90-75-29.txt,75,90,19,9574.0
