obp_algorithm,prp_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,num_batches,distance,type_experiment
G01,SSHAPE,10,3,900,888814,60s-70-75-21.txt,75,70,14,6678,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,788544,60s-70-75-21.txt,75,70,15,7028,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5657627,60s-70-75-21.txt,75,70,14,6608,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,541615,60s-70-75-22.txt,75,70,15,6826,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,539852,60s-70-75-22.txt,75,70,15,6606,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,765389,60s-70-75-22.txt,75,70,70,19394,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,892669,60s-70-75-22.txt,75,70,14,6402,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,799244,60s-70-75-22.txt,75,70,16,7116,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5673051,60s-70-75-22.txt,75,70,14,6370,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,493877,60s-70-75-23.txt,75,70,14,6678,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,487265,60s-70-75-23.txt,75,70,13,6166,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,738946,60s-70-75-23.txt,75,70,70,18624,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,827768,60s-70-75-23.txt,75,70,13,6282,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,707825,60s-70-75-23.txt,75,70,14,6720,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5061921,60s-70-75-23.txt,75,70,13,6276,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,516004,60s-70-75-24.txt,75,70,14,6622,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,529935,60s-70-75-24.txt,75,70,14,6660,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,746344,60s-70-75-24.txt,75,70,70,19206,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,848338,60s-70-75-24.txt,75,70,13,6152,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,753220,60s-70-75-24.txt,75,70,15,6900,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5315995,60s-70-75-24.txt,75,70,14,6468,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,564305,60s-70-75-25.txt,75,70,15,7164,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,534785,60s-70-75-25.txt,75,70,14,6802,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,748561,60s-70-75-25.txt,75,70,70,19604,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,875380,60s-70-75-25.txt,75,70,14,6756,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,779381,60s-70-75-25.txt,75,70,15,7274,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5579594,60s-70-75-25.txt,75,70,14,6850,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,520373,60s-70-75-26.txt,75,70,15,6818,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,523670,60s-70-75-26.txt,75,70,14,6274,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,747364,60s-70-75-26.txt,75,70,70,18354,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,842655,60s-70-75-26.txt,75,70,13,6072,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,757932,60s-70-75-26.txt,75,70,14,6442,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5184277,60s-70-75-26.txt,75,70,14,6204,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,523848,60s-70-75-27.txt,75,70,15,6764,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,525741,60s-70-75-27.txt,75,70,14,6532,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,747238,60s-70-75-27.txt,75,70,70,19272,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,894383,60s-70-75-27.txt,75,70,14,6480,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,767500,60s-70-75-27.txt,75,70,15,6836,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5394726,60s-70-75-27.txt,75,70,14,6384,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,519765,60s-70-75-28.txt,75,70,15,6874,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,497260,60s-70-75-28.txt,75,70,13,6316,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,749497,60s-70-75-28.txt,75,70,70,19022,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,840712,60s-70-75-28.txt,75,70,13,6288,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,732170,60s-70-75-28.txt,75,70,14,6508,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5145202,60s-70-75-28.txt,75,70,13,6224,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,490799,60s-70-75-29.txt,75,70,14,6610,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,501932,60s-70-75-29.txt,75,70,13,6172,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,710774,60s-70-75-29.txt,75,70,70,19516,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,815728,60s-70-75-29.txt,75,70,13,6154,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,700185,60s-70-75-29.txt,75,70,14,6766,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4919920,60s-70-75-29.txt,75,70,13,6286,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,559456,60s-70-75-30.txt,75,70,16,7392,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,553814,60s-70-75-30.txt,75,70,14,6684,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,753892,60s-70-75-30.txt,75,70,70,19670,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,887430,60s-70-75-30.txt,75,70,14,6656,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,781573,60s-70-75-30.txt,75,70,15,7162,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5689231,60s-70-75-30.txt,75,70,14,6728,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,503713,60s-70-75-31.txt,75,70,14,6388,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,501417,60s-70-75-31.txt,75,70,13,6046,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,734698,60s-70-75-31.txt,75,70,70,18746,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,834914,60s-70-75-31.txt,75,70,13,6120,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,744412,60s-70-75-31.txt,75,70,14,6486,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5202048,60s-70-75-31.txt,75,70,13,6080,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,556476,60s-70-75-32.txt,75,70,15,6876,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,549786,60s-70-75-32.txt,75,70,14,6608,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,767422,60s-70-75-32.txt,75,70,70,19864,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,902849,60s-70-75-32.txt,75,70,14,6580,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,804056,60s-70-75-32.txt,75,70,16,7232,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5705261,60s-70-75-32.txt,75,70,14,6386,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,549114,60s-70-75-33.txt,75,70,15,6954,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,535865,60s-70-75-33.txt,75,70,14,6680,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,787836,60s-70-75-33.txt,75,70,70,19632,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,885944,60s-70-75-33.txt,75,70,14,6564,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,783255,60s-70-75-33.txt,75,70,15,7084,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5642021,60s-70-75-33.txt,75,70,14,6438,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,578343,60s-70-75-34.txt,75,70,15,7126,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,546192,60s-70-75-34.txt,75,70,15,6918,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,768962,60s-70-75-34.txt,75,70,70,19922,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,902448,60s-70-75-34.txt,75,70,14,6604,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,795902,60s-70-75-34.txt,75,70,16,7250,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5797389,60s-70-75-34.txt,75,70,14,6442,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,535769,60s-70-75-35.txt,75,70,15,6698,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,525696,60s-70-75-35.txt,75,70,14,6256,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,738434,60s-70-75-35.txt,75,70,70,18194,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,856968,60s-70-75-35.txt,75,70,14,6128,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,761035,60s-70-75-35.txt,75,70,15,6696,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5379056,60s-70-75-35.txt,75,70,14,6112,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,548163,60s-70-75-36.txt,75,70,15,7082,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,519855,60s-70-75-36.txt,75,70,14,6468,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,777244,60s-70-75-36.txt,75,70,70,19282,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,889090,60s-70-75-36.txt,75,70,14,6516,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,764455,60s-70-75-36.txt,75,70,15,6910,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5528388,60s-70-75-36.txt,75,70,14,6560,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,514764,60s-70-75-37.txt,75,70,15,7066,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,518383,60s-70-75-37.txt,75,70,14,6682,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,731618,60s-70-75-37.txt,75,70,70,19494,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,816114,60s-70-75-37.txt,75,70,13,6302,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,764061,60s-70-75-37.txt,75,70,15,7152,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5232063,60s-70-75-37.txt,75,70,13,6428,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,548473,60s-70-75-38.txt,75,70,15,6964,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,536321,60s-70-75-38.txt,75,70,14,6552,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,750831,60s-70-75-38.txt,75,70,70,19086,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,880199,60s-70-75-38.txt,75,70,14,6834,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,776422,60s-70-75-38.txt,75,70,16,7380,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5600738,60s-70-75-38.txt,75,70,14,6756,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,516352,60s-70-75-39.txt,75,70,15,7004,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,499705,60s-70-75-39.txt,75,70,13,6036,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,735256,60s-70-75-39.txt,75,70,70,18314,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,828931,60s-70-75-39.txt,75,70,13,6060,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,770842,60s-70-75-39.txt,75,70,14,6554,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,5230568,60s-70-75-39.txt,75,70,13,6300,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,816980,61s-80-30-0.txt,30,80,55,18894,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,768049,61s-80-30-0.txt,30,80,46,17056,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,918566,61s-80-30-0.txt,30,80,80,23218,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1117175,61s-80-30-0.txt,30,80,45,16706,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1174358,61s-80-30-0.txt,30,80,56,19250,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,3866465,61s-80-30-0.txt,30,80,48,17276,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,792366,61s-80-30-1.txt,30,80,54,17976,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,778013,61s-80-30-1.txt,30,80,46,16004,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,880651,61s-80-30-1.txt,30,80,80,22274,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1082810,61s-80-30-1.txt,30,80,42,15492,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1148796,61s-80-30-1.txt,30,80,55,18510,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,3963753,61s-80-30-1.txt,30,80,45,16146,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,772361,61s-80-30-2.txt,30,80,49,16746,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,718000,61s-80-30-2.txt,30,80,40,14766,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,845204,61s-80-30-2.txt,30,80,80,22058,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1048044,61s-80-30-2.txt,30,80,38,14210,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1072236,61s-80-30-2.txt,30,80,50,17138,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4148442,61s-80-30-2.txt,30,80,40,14674,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,783656,61s-80-30-3.txt,30,80,52,17578,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,752347,61s-80-30-3.txt,30,80,44,15834,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,865608,61s-80-30-3.txt,30,80,80,22158,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1067231,61s-80-30-3.txt,30,80,41,14950,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1140113,61s-80-30-3.txt,30,80,51,17386,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4092654,61s-80-30-3.txt,30,80,43,15574,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,835477,61s-80-30-4.txt,30,80,57,19018,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,820892,61s-80-30-4.txt,30,80,51,17974,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,902614,61s-80-30-4.txt,30,80,80,22816,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1164192,61s-80-30-4.txt,30,80,46,16672,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1212415,61s-80-30-4.txt,30,80,58,19390,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,38763528,61s-80-30-4.txt,30,80,49,16980,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,805249,61s-80-30-5.txt,30,80,54,18018,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,756417,61s-80-30-5.txt,30,80,46,16504,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,874422,61s-80-30-5.txt,30,80,80,22590,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1088113,61s-80-30-5.txt,30,80,43,15656,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1151966,61s-80-30-5.txt,30,80,56,18584,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,3988253,61s-80-30-5.txt,30,80,45,16056,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,770173,61s-80-30-6.txt,30,80,52,17666,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,730931,61s-80-30-6.txt,30,80,42,15488,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,864068,61s-80-30-6.txt,30,80,80,21610,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1082660,61s-80-30-6.txt,30,80,39,14696,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1096624,61s-80-30-6.txt,30,80,51,17466,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,3963051,61s-80-30-6.txt,30,80,41,15300,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,758362,61s-80-30-7.txt,30,80,50,16584,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,712594,61s-80-30-7.txt,30,80,41,14802,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,873868,61s-80-30-7.txt,30,80,80,21768,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1042424,61s-80-30-7.txt,30,80,39,14348,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1074155,61s-80-30-7.txt,30,80,51,16850,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4156725,61s-80-30-7.txt,30,80,40,14760,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,722639,61s-80-30-8.txt,30,80,48,16210,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,707711,61s-80-30-8.txt,30,80,39,14436,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,831498,61s-80-30-8.txt,30,80,80,22130,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1027730,61s-80-30-8.txt,30,80,37,14112,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1036830,61s-80-30-8.txt,30,80,49,16578,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4324028,61s-80-30-8.txt,30,80,38,14210,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,753817,61s-80-30-9.txt,30,80,50,16446,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,685410,61s-80-30-9.txt,30,80,39,14258,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,827293,61s-80-30-9.txt,30,80,80,21470,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1046077,61s-80-30-9.txt,30,80,37,13386,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1055171,61s-80-30-9.txt,30,80,50,16346,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4405886,61s-80-30-9.txt,30,80,38,13832,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,787416,61s-80-30-10.txt,30,80,52,17002,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,720469,61s-80-30-10.txt,30,80,42,14744,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,852670,61s-80-30-10.txt,30,80,80,20920,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1052243,61s-80-30-10.txt,30,80,39,14238,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1129133,61s-80-30-10.txt,30,80,52,16930,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4020741,61s-80-30-10.txt,30,80,42,14792,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,755197,61s-80-30-11.txt,30,80,49,17234,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,718852,61s-80-30-11.txt,30,80,43,15736,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,858847,61s-80-30-11.txt,30,80,80,22616,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1069472,61s-80-30-11.txt,30,80,38,14776,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1086794,61s-80-30-11.txt,30,80,52,17978,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4039933,61s-80-30-11.txt,30,80,41,15816,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,806436,61s-80-30-12.txt,30,80,55,18258,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,757423,61s-80-30-12.txt,30,80,45,15974,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,905207,61s-80-30-12.txt,30,80,80,22178,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1117043,61s-80-30-12.txt,30,80,42,15208,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1154059,61s-80-30-12.txt,30,80,54,18046,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,3903106,61s-80-30-12.txt,30,80,45,16018,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,789617,61s-80-30-13.txt,30,80,54,18056,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,748443,61s-80-30-13.txt,30,80,43,15766,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,887068,61s-80-30-13.txt,30,80,80,22300,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1074647,61s-80-30-13.txt,30,80,41,15058,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1129706,61s-80-30-13.txt,30,80,54,17950,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4044245,61s-80-30-13.txt,30,80,44,15594,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,774021,61s-80-30-14.txt,30,80,52,17528,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,746150,61s-80-30-14.txt,30,80,42,15472,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,859662,61s-80-30-14.txt,30,80,80,22424,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1045976,61s-80-30-14.txt,30,80,39,14706,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1123763,61s-80-30-14.txt,30,80,53,17690,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4142651,61s-80-30-14.txt,30,80,42,15376,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,814214,61s-80-30-15.txt,30,80,52,17594,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,745896,61s-80-30-15.txt,30,80,45,16248,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,863552,61s-80-30-15.txt,30,80,80,22160,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1049601,61s-80-30-15.txt,30,80,41,14888,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1146544,61s-80-30-15.txt,30,80,55,17952,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4064728,61s-80-30-15.txt,30,80,43,15552,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,727885,61s-80-30-16.txt,30,80,48,16076,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,692375,61s-80-30-16.txt,30,80,39,14286,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,833416,61s-80-30-16.txt,30,80,80,21198,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1037402,61s-80-30-16.txt,30,80,37,13936,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1049024,61s-80-30-16.txt,30,80,50,16402,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4217723,61s-80-30-16.txt,30,80,38,13862,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,768128,61s-80-30-17.txt,30,80,52,17768,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,723694,61s-80-30-17.txt,30,80,42,15658,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,856222,61s-80-30-17.txt,30,80,80,21974,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1085217,61s-80-30-17.txt,30,80,39,14452,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1101918,61s-80-30-17.txt,30,80,53,17936,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4273838,61s-80-30-17.txt,30,80,42,15336,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,773579,61s-80-30-18.txt,30,80,53,17552,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,721075,61s-80-30-18.txt,30,80,42,15058,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,867254,61s-80-30-18.txt,30,80,80,22050,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1033089,61s-80-30-18.txt,30,80,39,14790,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1112894,61s-80-30-18.txt,30,80,53,17892,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,4230183,61s-80-30-18.txt,30,80,43,15630,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,802324,61s-80-30-19.txt,30,80,55,19072,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,761174,61s-80-30-19.txt,30,80,42,16050,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,885957,61s-80-30-19.txt,30,80,80,22970,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1082106,61s-80-30-19.txt,30,80,41,15598,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1134274,61s-80-30-19.txt,30,80,54,18628,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,3957467,61s-80-30-19.txt,30,80,43,16178,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,839405,61s-80-30-20.txt,30,80,58,19536,WITHOUT_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,762608,61s-80-30-20.txt,30,80,45,16514,WITHOUT_ENCAPSULATION
SOP,SSHAPE,10,3,900,906212,61s-80-30-20.txt,30,80,80,23120,WITHOUT_ENCAPSULATION
G01,SSHAPE,10,3,900,1114508,61s-80-30-20.txt,30,80,43,16250,WITHOUT_ENCAPSULATION
G02,SSHAPE,10,3,900,1175757,61s-80-30-20.txt,30,80,55,19066,WITHOUT_ENCAPSULATION
G03,SSHAPE,10,3,900,3810218,61s-80-30-20.txt,30,80,44,16174,WITHOUT_ENCAPSULATION
FCFS,SSHAPE,10,3,900,827460,61s-80-30-21.txt,30,80,57,19334,WITHOUT_ENCAPSULATION
