obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance,type_experiment
RANDOM,LGAP,LS_1x2,10,3,900,24797301,62s-80-45-38.txt,45,80,28,11591,28,11270,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,47864424,62s-80-45-38.txt,45,80,28,11893,28,11317,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10098104,62s-80-45-39.txt,45,80,26,11168,26,11168,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2140887,62s-80-45-39.txt,45,80,26,11064,26,11034,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,31410721,62s-80-45-39.txt,45,80,27,11378,27,10889,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,32853975,62s-80-45-39.txt,45,80,26,11074,26,10842,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10427075,63s-80-60-0.txt,60,80,20,9398,20,9362,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2830743,63s-80-60-0.txt,60,80,20,9444,20,9398,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,17540864,63s-80-60-0.txt,60,80,20,9552,20,8996,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,43449564,63s-80-60-0.txt,60,80,20,9258,20,9094,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,11680828,63s-80-60-1.txt,60,80,19,9166,19,9166,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2911747,63s-80-60-1.txt,60,80,19,9010,19,8990,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,18374841,63s-80-60-1.txt,60,80,19,9212,19,8792,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,28091058,63s-80-60-1.txt,60,80,19,9146,19,8616,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,11896472,63s-80-60-2.txt,60,80,21,9902,21,9902,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3167889,63s-80-60-2.txt,60,80,21,9764,21,9742,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,25003329,63s-80-60-2.txt,60,80,21,9768,21,9607,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,40850584,63s-80-60-2.txt,60,80,21,9767,21,9350,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,15965779,63s-80-60-3.txt,60,80,21,9636,21,9636,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2345026,63s-80-60-3.txt,60,80,21,9544,21,9544,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,25264509,63s-80-60-3.txt,60,80,21,9650,21,9288,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,33235254,63s-80-60-3.txt,60,80,21,9710,21,9245,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,14001903,63s-80-60-4.txt,60,80,20,9246,20,9223,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2798267,63s-80-60-4.txt,60,80,20,9225,20,9150,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,25588721,63s-80-60-4.txt,60,80,20,9439,20,9049,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,25819111,63s-80-60-4.txt,60,80,20,9128,20,8831,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,17574895,63s-80-60-5.txt,60,80,19,8569,19,8569,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2248930,63s-80-60-5.txt,60,80,18,8745,18,8745,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,14594062,63s-80-60-5.txt,60,80,18,8597,18,8154,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,23245267,63s-80-60-5.txt,60,80,18,8607,18,8306,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,7182823,63s-80-60-6.txt,60,80,22,10386,22,10386,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3548407,63s-80-60-6.txt,60,80,22,10272,22,10054,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,14839656,63s-80-60-6.txt,60,80,22,10225,22,9992,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,43500326,63s-80-60-6.txt,60,80,23,10443,23,10119,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,8209541,63s-80-60-7.txt,60,80,20,9664,20,9664,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3288052,63s-80-60-7.txt,60,80,21,9793,21,9763,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,15724423,63s-80-60-7.txt,60,80,20,9612,20,9338,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,44737178,63s-80-60-7.txt,60,80,21,9664,21,9217,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,13688183,63s-80-60-8.txt,60,80,21,9718,21,9706,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2697442,63s-80-60-8.txt,60,80,20,9609,20,9446,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,14642477,63s-80-60-8.txt,60,80,20,9561,20,9352,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,35031371,63s-80-60-8.txt,60,80,21,9367,21,9039,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,13267962,63s-80-60-9.txt,60,80,20,9768,20,9768,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3092016,63s-80-60-9.txt,60,80,20,9618,20,9582,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,20782323,63s-80-60-9.txt,60,80,20,9827,20,9293,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,42977922,63s-80-60-9.txt,60,80,20,9370,20,9178,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,11003604,63s-80-60-10.txt,60,80,19,8831,19,8831,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2954760,63s-80-60-10.txt,60,80,19,8704,19,8495,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,24156116,63s-80-60-10.txt,60,80,19,8792,19,8392,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,25902389,63s-80-60-10.txt,60,80,19,8734,19,8158,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,12239501,63s-80-60-11.txt,60,80,21,10070,21,10070,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3770517,63s-80-60-11.txt,60,80,21,9960,21,9736,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,18548524,63s-80-60-11.txt,60,80,21,10024,21,9674,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,26045834,63s-80-60-11.txt,60,80,21,9779,21,9561,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10375582,63s-80-60-12.txt,60,80,21,9625,21,9625,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,4313083,63s-80-60-12.txt,60,80,21,9574,21,9472,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,11615016,63s-80-60-12.txt,60,80,20,9448,20,9104,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,24923559,63s-80-60-12.txt,60,80,20,9422,20,9023,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,14849555,63s-80-60-13.txt,60,80,21,9728,21,9728,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3666450,63s-80-60-13.txt,60,80,20,9358,20,9232,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,14788624,63s-80-60-13.txt,60,80,20,9430,20,9148,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,35504291,63s-80-60-13.txt,60,80,20,9500,20,8906,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,12338990,63s-80-60-14.txt,60,80,22,10235,22,10217,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3170091,63s-80-60-14.txt,60,80,22,10142,22,10118,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,42847923,63s-80-60-14.txt,60,80,22,10274,22,9830,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,32839677,63s-80-60-14.txt,60,80,22,10047,22,9739,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,7872399,63s-80-60-15.txt,60,80,18,8499,18,8458,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,4098571,63s-80-60-15.txt,60,80,19,8602,19,8562,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,19564677,63s-80-60-15.txt,60,80,18,8613,18,8257,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,25681705,63s-80-60-15.txt,60,80,18,8377,18,8018,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,12151322,63s-80-60-16.txt,60,80,22,10094,22,10094,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,4059873,63s-80-60-16.txt,60,80,22,10282,22,10148,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,19851683,63s-80-60-16.txt,60,80,22,10416,22,10044,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,38365746,63s-80-60-16.txt,60,80,22,10170,22,9660,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,8209118,63s-80-60-17.txt,60,80,21,9895,21,9895,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3724011,63s-80-60-17.txt,60,80,21,9998,21,9958,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,14489182,63s-80-60-17.txt,60,80,21,10143,21,9658,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,44863579,63s-80-60-17.txt,60,80,21,10010,21,9523,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,18793442,63s-80-60-18.txt,60,80,22,10310,22,10298,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3384147,63s-80-60-18.txt,60,80,22,10222,22,10064,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,16356804,63s-80-60-18.txt,60,80,21,9908,21,9574,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,42512198,63s-80-60-18.txt,60,80,21,9784,21,9525,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,17903259,63s-80-60-19.txt,60,80,22,10284,22,10284,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3937827,63s-80-60-19.txt,60,80,22,10265,22,10013,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,23437251,63s-80-60-19.txt,60,80,22,10078,22,9786,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,37067290,63s-80-60-19.txt,60,80,22,10024,22,9470,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,15955779,63s-80-60-20.txt,60,80,20,9408,20,9380,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2840871,63s-80-60-20.txt,60,80,20,9385,20,9279,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,13356398,63s-80-60-20.txt,60,80,20,9290,20,8984,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,40610365,63s-80-60-20.txt,60,80,20,9246,20,8964,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,16785611,63s-80-60-21.txt,60,80,19,8666,19,8666,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3527544,63s-80-60-21.txt,60,80,19,8513,19,8466,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,19275029,63s-80-60-21.txt,60,80,19,8836,19,8319,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,31866752,63s-80-60-21.txt,60,80,19,8636,19,8078,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,17017270,63s-80-60-22.txt,60,80,22,10162,22,10124,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3180794,63s-80-60-22.txt,60,80,22,10220,22,10184,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,13590730,63s-80-60-22.txt,60,80,21,9967,21,9685,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,34402097,63s-80-60-22.txt,60,80,21,9893,21,9391,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,8591114,63s-80-60-23.txt,60,80,19,9143,19,9143,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3599415,63s-80-60-23.txt,60,80,19,9091,19,8948,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,15710322,63s-80-60-23.txt,60,80,19,9038,19,8692,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,31188357,63s-80-60-23.txt,60,80,19,8914,19,8474,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,13433751,63s-80-60-24.txt,60,80,21,9812,21,9812,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3681971,63s-80-60-24.txt,60,80,21,9918,21,9741,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,21260877,63s-80-60-24.txt,60,80,21,9898,21,9598,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,24944870,63s-80-60-24.txt,60,80,21,9830,21,9452,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,12506600,63s-80-60-25.txt,60,80,21,10276,21,10276,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3495944,63s-80-60-25.txt,60,80,21,10122,21,9939,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,24730027,63s-80-60-25.txt,60,80,21,10072,21,9698,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,24477721,63s-80-60-25.txt,60,80,21,9809,21,9557,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,13446676,63s-80-60-26.txt,60,80,19,8742,19,8742,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2970052,63s-80-60-26.txt,60,80,19,8911,19,8853,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,17117518,63s-80-60-26.txt,60,80,19,8952,19,8459,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,32749346,63s-80-60-26.txt,60,80,19,8793,19,8407,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,7704489,63s-80-60-27.txt,60,80,20,9662,20,9656,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3927564,63s-80-60-27.txt,60,80,20,9430,20,9349,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,15969716,63s-80-60-27.txt,60,80,20,9656,20,9460,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,50753908,63s-80-60-27.txt,60,80,20,9475,20,9126,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,18000350,63s-80-60-28.txt,60,80,21,9998,21,9956,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2971179,63s-80-60-28.txt,60,80,21,9808,21,9746,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,13742327,63s-80-60-28.txt,60,80,20,9644,20,9172,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,29360663,63s-80-60-28.txt,60,80,20,9460,20,9059,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,6056239,63s-80-60-29.txt,60,80,20,8981,20,8981,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2620001,63s-80-60-29.txt,60,80,20,9169,20,9087,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,14716066,63s-80-60-29.txt,60,80,20,9224,20,9003,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,30096456,63s-80-60-29.txt,60,80,20,9257,20,8806,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,9931462,63s-80-60-30.txt,60,80,20,9680,20,9664,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3344756,63s-80-60-30.txt,60,80,20,9696,20,9558,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,17964344,63s-80-60-30.txt,60,80,20,9716,20,9451,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,25475114,63s-80-60-30.txt,60,80,20,9638,20,9282,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,6169262,63s-80-60-31.txt,60,80,19,9054,19,9054,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2714771,63s-80-60-31.txt,60,80,19,8908,19,8878,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,20544470,63s-80-60-31.txt,60,80,19,8902,19,8509,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,27957541,63s-80-60-31.txt,60,80,19,8824,19,8436,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,9704713,63s-80-60-32.txt,60,80,20,9256,20,9256,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2709368,63s-80-60-32.txt,60,80,20,9400,20,9352,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,19849918,63s-80-60-32.txt,60,80,20,9202,20,8773,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,26825374,63s-80-60-32.txt,60,80,20,9326,20,8956,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,13671478,63s-80-60-33.txt,60,80,21,9694,21,9658,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2673216,63s-80-60-33.txt,60,80,20,9318,20,9318,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,15591365,63s-80-60-33.txt,60,80,20,9644,20,9100,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,26791171,63s-80-60-33.txt,60,80,21,9677,21,9210,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,17261531,63s-80-60-34.txt,60,80,20,9331,20,9331,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2448808,63s-80-60-34.txt,60,80,19,9128,19,9104,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,12415035,63s-80-60-34.txt,60,80,19,9020,19,8850,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,35352393,63s-80-60-34.txt,60,80,20,9137,20,8799,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,25953247,63s-80-60-35.txt,60,80,19,8860,19,8860,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2534670,63s-80-60-35.txt,60,80,19,8698,19,8574,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,16291845,63s-80-60-35.txt,60,80,19,8645,19,8439,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,26113252,63s-80-60-35.txt,60,80,19,8860,19,8482,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,5518968,63s-80-60-36.txt,60,80,20,9800,20,9800,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2925447,63s-80-60-36.txt,60,80,20,9839,20,9690,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,15290800,63s-80-60-36.txt,60,80,20,9716,20,9460,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,28962080,63s-80-60-36.txt,60,80,21,9752,21,9400,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,12496436,63s-80-60-37.txt,60,80,22,10227,22,10227,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3996551,63s-80-60-37.txt,60,80,22,10252,22,10169,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,31023026,63s-80-60-37.txt,60,80,22,10401,22,10085,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,31151699,63s-80-60-37.txt,60,80,22,10290,22,9897,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10625332,63s-80-60-38.txt,60,80,19,8803,19,8803,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2698443,63s-80-60-38.txt,60,80,19,8993,19,8949,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,23146169,63s-80-60-38.txt,60,80,19,8896,19,8520,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,24130683,63s-80-60-38.txt,60,80,19,8798,19,8428,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,9919855,63s-80-60-39.txt,60,80,19,9212,19,9212,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2598351,63s-80-60-39.txt,60,80,19,9023,19,9023,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,18618766,63s-80-60-39.txt,60,80,19,9084,19,8772,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,32825013,63s-80-60-39.txt,60,80,19,9354,19,8786,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,14241323,64s-80-75-0.txt,75,80,17,8431,17,8431,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3995416,64s-80-75-0.txt,75,80,17,8452,17,8389,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,23919597,64s-80-75-0.txt,75,80,17,8507,17,8219,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,33035442,64s-80-75-0.txt,75,80,17,8646,17,8125,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10555267,64s-80-75-1.txt,75,80,16,8396,16,8396,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2444290,64s-80-75-1.txt,75,80,16,8314,16,8314,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,29701779,64s-80-75-1.txt,75,80,17,8540,17,8219,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,34985838,64s-80-75-1.txt,75,80,16,8443,16,7951,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,27544572,64s-80-75-2.txt,75,80,15,7710,15,7710,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3949549,64s-80-75-2.txt,75,80,15,7533,15,7515,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,15492091,64s-80-75-2.txt,75,80,15,7516,15,7267,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,26552516,64s-80-75-2.txt,75,80,15,7618,15,7151,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,15892569,64s-80-75-3.txt,75,80,18,9184,18,9184,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3314478,64s-80-75-3.txt,75,80,18,9184,18,9108,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,21709798,64s-80-75-3.txt,75,80,18,8941,18,8711,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,37263369,64s-80-75-3.txt,75,80,18,9010,18,8471,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,11150410,64s-80-75-4.txt,75,80,16,7831,16,7831,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2282854,64s-80-75-4.txt,75,80,16,8070,16,8030,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,23642531,64s-80-75-4.txt,75,80,16,8213,16,7864,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,34623348,64s-80-75-4.txt,75,80,16,8018,16,7580,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,14627938,64s-80-75-5.txt,75,80,17,8460,17,8460,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2962967,64s-80-75-5.txt,75,80,16,8344,16,8324,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,11372241,64s-80-75-5.txt,75,80,16,8350,16,8200,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,27117803,64s-80-75-5.txt,75,80,16,8117,16,7817,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,12045056,64s-80-75-6.txt,75,80,15,7796,15,7796,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3133504,64s-80-75-6.txt,75,80,15,7818,15,7684,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,20109142,64s-80-75-6.txt,75,80,15,8002,15,7566,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,25160802,64s-80-75-6.txt,75,80,15,8040,15,7566,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,4468022,64s-80-75-7.txt,75,80,15,7617,15,7617,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2604983,64s-80-75-7.txt,75,80,15,7676,15,7592,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,13187665,64s-80-75-7.txt,75,80,15,7459,15,7347,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,29213308,64s-80-75-7.txt,75,80,15,7484,15,7328,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,21902163,64s-80-75-8.txt,75,80,17,8668,17,8615,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3096151,64s-80-75-8.txt,75,80,16,8251,16,8251,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,13539031,64s-80-75-8.txt,75,80,16,8335,16,8142,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,25970142,64s-80-75-8.txt,75,80,16,8267,16,8012,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,11334365,64s-80-75-9.txt,75,80,16,8287,16,8287,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3991952,64s-80-75-9.txt,75,80,16,8261,16,8127,WITH_ENCAPSULATION
